
15:26:02.989 > 39755,0.6598
15:26:03.040 > 39806,0.6659
15:26:03.091 > 39857,0.5978
15:26:03.142 > 39908,0.2603
15:26:03.193 > 39959,0.0156
15:26:03.244 > 40010,0.0017
15:26:03.295 > 40061,0.2203
15:26:03.346 > 40112,0.5680
15:26:03.397 > 40163,0.6383
15:26:03.448 > 40214,0.5709
15:26:03.499 > 40265,0.2330
15:26:03.550 > 40316,0.0000
15:26:03.601 > 40367,0.0161
15:26:03.652 > 40418,0.3595
15:26:03.703 > 40469,0.6227
15:26:03.754 > 40520,0.6537
15:26:03.805 > 40571,0.5758
15:26:03.856 > 40622,0.1096
15:26:03.907 > 40673,0.0046
15:26:03.958 > 40724,0.0085
15:26:04.009 > 40775,0.3902
15:26:04.060 > 40826,0.6061
15:26:04.111 > 40877,0.5836
15:26:04.162 > 40928,0.2645
15:26:04.213 > 40979,0.0012
15:26:04.264 > 41030,0.0007
15:26:04.315 > 41081,0.0276
15:26:04.366 > 41132,0.5238
15:26:04.417 > 41183,0.6381
15:26:04.468 > 41234,0.5778
15:26:04.519 > 41285,0.2083
15:26:04.570 > 41336,0.0081
15:26:04.621 > 41387,0.0154
15:26:04.672 > 41438,0.4940
15:26:04.723 > 41489,0.6794
15:26:04.774 > 41540,0.6904
15:26:04.825 > 41591,0.5609
15:26:04.876 > 41642,0.0225
15:26:04.927 > 41693,0.0222
15:26:04.978 > 41744,0.4930
15:26:05.029 > 41795,0.6867
15:26:05.080 > 41846,0.7016
15:26:05.131 > 41897,0.5868
15:26:05.182 > 41948,0.0200
15:26:05.233 > 41999,0.0000
15:26:05.284 > 42050,0.2098
15:26:05.335 > 42101,0.6552
15:26:05.386 > 42152,0.7243
15:26:05.437 > 42203,0.7072
15:26:05.488 > 42254,0.5070
15:26:05.539 > 42305,0.0188
15:26:05.590 > 42356,0.0955
15:26:05.641 > 42407,0.5900
15:26:05.692 > 42458,0.7260
15:26:05.744 > 42509,0.7248
15:26:05.794 > 42560,0.6322
15:26:05.845 > 42611,0.2049
15:26:05.896 > 42662,0.1223
15:26:05.947 > 42713,0.6200
15:26:05.998 > 42764,0.7314
15:26:06.049 > 42815,0.7194
15:26:06.100 > 42866,0.6015
15:26:06.151 > 42917,0.0151
15:26:06.202 > 42968,0.0093
15:26:06.253 > 43019,0.3158
15:26:06.304 > 43070,0.6486
15:26:06.355 > 43121,0.6833
15:26:06.406 > 43172,0.6098
15:26:06.457 > 43223,0.2845
15:26:06.508 > 43274,0.0781
15:26:06.559 > 43325,0.5306
15:26:06.610 > 43376,0.6996
15:26:06.661 > 43427,0.7236
15:26:06.712 > 43478,0.6596
15:26:06.763 > 43529,0.2400
15:26:06.814 > 43580,0.0164
15:26:06.865 > 43631,0.5587
15:26:06.916 > 43682,0.7348
15:26:06.967 > 43733,0.7631
15:26:07.018 > 43784,0.7263
15:26:07.069 > 43835,0.5158
15:26:07.120 > 43886,0.0134
15:26:07.171 > 43937,0.2852
15:26:07.222 > 43988,0.6779
15:26:07.273 > 44039,0.7387
15:26:07.324 > 44090,0.7541
15:26:07.375 > 44141,0.7040
15:26:07.426 > 44192,0.4801
15:26:07.477 > 44243,0.3499
15:26:07.528 > 44294,0.6098
15:26:07.579 > 44345,0.7360
15:26:07.630 > 44396,0.7658
15:26:07.681 > 44447,0.7495
15:26:07.732 > 44498,0.6176
15:26:07.783 > 44549,0.0786
15:26:07.834 > 44600,0.1497
15:26:07.885 > 44651,0.6801
15:26:07.936 > 44702,0.7619
15:26:07.987 > 44753,0.7795
15:26:08.038 > 44804,0.6911
15:26:08.089 > 44855,0.2816
15:26:08.140 > 44906,0.0210
15:26:08.191 > 44957,0.4955
15:26:08.242 > 45008,0.7018
15:26:08.293 > 45059,0.7619
15:26:08.344 > 45110,0.7455
15:26:08.395 > 45161,0.6684
15:26:08.446 > 45212,0.3492
15:26:08.497 > 45263,0.3397
15:26:08.548 > 45314,0.6525
15:26:08.599 > 45365,0.7541
15:26:08.650 > 45416,0.7707
15:26:08.701 > 45467,0.7201
15:26:08.752 > 45518,0.5175
15:26:08.803 > 45569,0.0469
15:26:08.854 > 45620,0.4882
15:26:08.905 > 45671,0.7096
15:26:08.956 > 45722,0.7651
15:26:09.007 > 45773,0.7477
15:26:09.058 > 45824,0.6357
15:26:09.109 > 45875,0.0672
15:26:09.160 > 45926,0.0117
15:26:09.211 > 45977,0.5387
15:26:09.262 > 46028,0.7255
15:26:09.313 > 46079,0.7580
15:26:09.364 > 46130,0.7282
15:26:09.415 > 46181,0.5429
15:26:09.466 > 46232,0.0237
15:26:09.517 > 46283,0.2274
15:26:09.568 > 46334,0.6694
15:26:09.619 > 46385,0.7487
15:26:09.670 > 46436,0.7736
15:26:09.721 > 46487,0.7292
15:26:09.772 > 46538,0.5270
15:26:09.823 > 46589,0.0195
15:26:09.874 > 46640,0.0217
15:26:09.925 > 46691,0.5070
15:26:09.976 > 46742,0.6586
15:26:10.027 > 46793,0.6410
15:26:10.078 > 46844,0.4259
15:26:10.129 > 46895,0.0132
15:26:10.180 > 46946,0.0212
15:26:10.231 > 46997,0.5621
15:26:10.282 > 47048,0.7194
15:26:10.333 > 47099,0.7499
15:26:10.384 > 47150,0.7223
15:26:10.435 > 47201,0.5678
15:26:10.486 > 47252,0.0344
15:26:10.537 > 47303,0.0991
15:26:10.588 > 47354,0.6369
15:26:10.639 > 47405,0.7487
15:26:10.690 > 47456,0.7695
15:26:10.741 > 47507,0.7280
15:26:10.792 > 47558,0.5394
15:26:10.843 > 47609,0.0200
15:26:10.894 > 47660,0.2860
15:26:10.945 > 47711,0.6737
15:26:10.996 > 47762,0.7541
15:26:11.047 > 47813,0.7658
15:26:11.098 > 47864,0.7184
15:26:11.149 > 47915,0.5094
15:26:11.200 > 47966,0.0864
15:26:11.251 > 48017,0.4662
15:26:11.302 > 48068,0.7033
15:26:11.353 > 48119,0.7524
15:26:11.404 > 48170,0.7316
15:26:11.455 > 48221,0.6212
15:26:11.506 > 48272,0.1590
15:26:11.557 > 48323,0.1868
15:26:11.608 > 48374,0.6369
15:26:11.659 > 48425,0.7514
15:26:11.710 > 48476,0.7643
15:26:11.761 > 48527,0.7319
15:26:11.812 > 48578,0.5397
15:26:11.863 > 48629,0.0161
15:26:11.914 > 48680,0.1370
15:26:11.965 > 48731,0.6674
15:26:12.016 > 48782,0.7546
15:26:12.067 > 48833,0.7675
15:26:12.118 > 48884,0.7319
15:26:12.169 > 48935,0.6056
15:26:12.220 > 48986,0.3580
15:26:12.271 > 49037,0.5272
15:26:12.322 > 49088,0.7094
15:26:12.373 > 49139,0.7651
15:26:12.424 > 49190,0.7543
15:26:12.475 > 49241,0.6882
15:26:12.526 > 49292,0.3275
15:26:12.577 > 49343,0.0176
15:26:12.628 > 49394,0.4532
15:26:12.679 > 49445,0.6991
15:26:12.730 > 49496,0.7409
15:26:12.781 > 49547,0.6999
15:26:12.832 > 49598,0.4745
15:26:12.883 > 49649,0.0225
15:26:12.934 > 49700,0.2706
15:26:12.985 > 49751,0.6686
15:26:13.036 > 49802,0.7524
15:26:13.087 > 49853,0.7477
15:26:13.138 > 49904,0.6962
15:26:13.189 > 49955,0.4464
15:26:13.240 > 50006,0.1365
15:26:13.291 > 50057,0.5665
15:26:13.342 > 50108,0.7201
15:26:13.393 > 50159,0.7580
15:26:13.444 > 50210,0.7311
15:26:13.495 > 50261,0.5785
15:26:13.546 > 50312,0.0129
15:26:13.597 > 50363,0.0142
15:26:13.648 > 50414,0.5744
15:26:13.699 > 50465,0.7270
15:26:13.750 > 50516,0.7570
15:26:13.801 > 50567,0.7355
15:26:13.852 > 50618,0.5631
15:26:13.903 > 50669,0.0486
15:26:13.954 > 50720,0.2706
15:26:14.005 > 50771,0.6684
15:26:14.056 > 50822,0.7499
15:26:14.107 > 50873,0.7663
15:26:14.158 > 50924,0.6972
15:26:14.209 > 50975,0.3634
15:26:14.260 > 51026,0.0212
15:26:14.311 > 51077,0.2386
15:26:14.362 > 51128,0.6957
15:26:14.413 > 51179,0.7624
15:26:14.464 > 51230,0.7812
15:26:14.515 > 51281,0.7009
15:26:14.566 > 51332,0.5197
15:26:14.617 > 51383,0.2567
15:26:14.668 > 51434,0.5624
15:26:14.719 > 51485,0.7177
15:26:14.770 > 51536,0.7448
15:26:14.821 > 51587,0.7145
15:26:14.872 > 51638,0.4869
15:26:14.923 > 51689,0.0059
15:26:14.974 > 51740,0.0063
15:26:15.025 > 51791,0.4774
15:26:15.076 > 51842,0.7031
15:26:15.127 > 51893,0.7231
15:26:15.178 > 51944,0.6308
15:26:15.229 > 51995,0.0357
15:26:15.280 > 52046,0.0129
15:26:15.331 > 52097,0.3162
15:26:15.382 > 52148,0.6838
15:26:15.433 > 52199,0.7302
15:26:15.484 > 52250,0.7106
15:26:15.535 > 52301,0.5131
15:26:15.586 > 52352,0.0393
15:26:15.637 > 52403,0.3324
15:26:15.688 > 52454,0.6525
15:26:15.739 > 52505,0.7228
15:26:15.790 > 52556,0.7233
15:26:15.841 > 52607,0.6452
15:26:15.892 > 52658,0.2574
15:26:15.943 > 52709,0.0295
15:26:15.994 > 52760,0.4576
15:26:16.045 > 52811,0.6874
15:26:16.096 > 52862,0.7253
15:26:16.147 > 52913,0.7072
15:26:16.198 > 52964,0.5441
15:26:16.249 > 53015,0.0276
15:26:16.300 > 53066,0.0972
15:26:16.351 > 53117,0.5978
15:26:16.402 > 53168,0.7150
15:26:16.453 > 53219,0.7153
15:26:16.504 > 53270,0.6862
15:26:16.555 > 53321,0.4469
15:26:16.606 > 53372,0.0484
15:26:16.657 > 53423,0.4303
15:26:16.708 > 53474,0.7079
15:26:16.759 > 53525,0.7697
15:26:16.810 > 53576,0.7590
15:26:16.861 > 53627,0.7099
15:26:16.912 > 53678,0.4066
15:26:16.963 > 53729,0.0332
15:26:17.014 > 53780,0.4271
15:26:17.065 > 53831,0.7038
15:26:17.116 > 53882,0.7661
15:26:17.167 > 53933,0.7641
15:26:17.218 > 53984,0.7072
15:26:17.269 > 54035,0.3980
15:26:17.320 > 54086,0.0195
15:26:17.371 > 54137,0.3551
15:26:17.422 > 54188,0.6764
15:26:17.473 > 54239,0.7497
15:26:17.524 > 54290,0.7582
15:26:17.575 > 54341,0.7228
15:26:17.626 > 54392,0.5074
15:26:17.677 > 54443,0.0078
15:26:17.728 > 54494,0.0044
15:26:17.779 > 54545,0.4432
15:26:17.830 > 54596,0.7150
15:26:17.881 > 54647,0.7424
15:26:17.932 > 54698,0.7394
15:26:17.983 > 54749,0.6579
15:26:18.034 > 54800,0.2974
15:26:18.085 > 54851,0.0418
15:26:18.136 > 54902,0.5057
15:26:18.187 > 54953,0.7123
15:26:18.238 > 55004,0.7431
15:26:18.289 > 55055,0.7431
15:26:18.340 > 55106,0.6491
15:26:18.391 > 55157,0.2618
15:26:18.442 > 55208,0.1526
15:26:18.493 > 55259,0.5956
15:26:18.544 > 55310,0.7363
15:26:18.595 > 55361,0.7634
15:26:18.646 > 55412,0.7609
15:26:18.697 > 55463,0.6474
15:26:18.748 > 55514,0.2679
15:26:18.799 > 55565,0.0557
15:26:18.850 > 55616,0.5226
15:26:18.901 > 55667,0.7070
15:26:18.952 > 55718,0.7590
15:26:19.003 > 55769,0.7460
15:26:19.054 > 55820,0.6569
15:26:19.105 > 55871,0.2911
15:26:19.156 > 55922,0.1009
15:26:19.207 > 55973,0.5768
15:26:19.258 > 56024,0.7382
15:26:19.309 > 56075,0.7697
15:26:19.360 > 56126,0.7436
15:26:19.411 > 56177,0.6381
15:26:19.462 > 56228,0.2007
15:26:19.513 > 56279,0.0545
15:26:19.564 > 56330,0.5631
15:26:19.615 > 56381,0.7380
15:26:19.666 > 56432,0.7700
15:26:19.717 > 56483,0.7585
15:26:19.768 > 56534,0.6784
15:26:19.819 > 56585,0.2965
15:26:19.870 > 56636,0.0090
15:26:19.921 > 56687,0.1951
15:26:19.972 > 56738,0.6007
15:26:20.023 > 56789,0.6813
15:26:20.074 > 56840,0.6230
15:26:20.125 > 56891,0.3250
15:26:20.176 > 56942,0.0308
15:26:20.227 > 56993,0.2967
15:26:20.278 > 57044,0.5604
15:26:20.329 > 57095,0.5629
15:26:20.380 > 57146,0.3490
15:26:20.431 > 57197,0.0129
15:26:20.482 > 57248,0.0261
15:26:20.533 > 57299,0.5407
15:26:20.584 > 57350,0.7216
15:26:20.635 > 57401,0.7582
15:26:20.686 > 57452,0.7328
15:26:20.737 > 57503,0.5941
15:26:20.788 > 57554,0.0808
15:26:20.839 > 57605,0.0212
15:26:20.890 > 57656,0.5270
15:26:20.941 > 57707,0.7306
15:26:20.992 > 57758,0.7585
15:26:21.043 > 57809,0.7614
15:26:21.094 > 57860,0.6977
15:26:21.145 > 57911,0.4376
15:26:21.196 > 57962,0.0156
15:26:21.247 > 58013,0.2239
15:26:21.298 > 58064,0.6408
15:26:21.349 > 58115,0.7074
15:26:21.400 > 58166,0.7096
15:26:21.451 > 58217,0.6056
15:26:21.502 > 58268,0.2523
15:26:21.553 > 58319,0.0039
15:26:21.604 > 58370,0.0161
15:26:21.655 > 58421,0.5272
15:26:21.706 > 58472,0.7175
15:26:21.757 > 58523,0.7617
15:26:21.808 > 58574,0.7534
15:26:21.859 > 58625,0.6955
15:26:21.910 > 58676,0.4491
15:26:21.961 > 58727,0.0274
15:26:22.012 > 58778,0.2689
15:26:22.063 > 58829,0.6249
15:26:22.114 > 58880,0.7350
15:26:22.165 > 58931,0.7377
15:26:22.216 > 58982,0.6994
15:26:22.267 > 59033,0.5045
15:26:22.318 > 59084,0.0190
15:26:22.369 > 59135,0.0198
15:26:22.420 > 59186,0.4266
15:26:22.471 > 59237,0.6794
15:26:22.522 > 59288,0.7206
15:26:22.573 > 59339,0.7145
15:26:22.624 > 59390,0.6557
15:26:22.675 > 59441,0.3927
15:26:22.726 > 59492,0.0977
15:26:22.777 > 59543,0.4269
15:26:22.828 > 59594,0.6821
15:26:22.879 > 59645,0.7536
15:26:22.930 > 59696,0.7587
15:26:22.981 > 59747,0.7333
15:26:23.032 > 59798,0.5858
15:26:23.083 > 59849,0.2657
15:26:23.134 > 59900,0.4532
15:26:23.185 > 59951,0.6996
15:26:23.236 > 60002,0.7665
15:26:23.287 > 60053,0.7651
15:26:23.338 > 60104,0.7282
15:26:23.389 > 60155,0.6129
15:26:23.440 > 60206,0.3287
15:26:23.491 > 60257,0.4571
15:26:23.542 > 60308,0.6603
15:26:23.593 > 60359,0.7126
15:26:23.644 > 60410,0.6549
15:26:23.695 > 60461,0.3861
15:26:23.746 > 60512,0.0156
15:26:23.797 > 60563,0.0325
15:26:23.848 > 60614,0.5380
15:26:23.899 > 60665,0.7226
15:26:23.950 > 60716,0.7548
15:26:24.001 > 60767,0.7585
15:26:24.052 > 60818,0.6759
15:26:24.103 > 60869,0.3932
15:26:24.154 > 60920,0.0943
15:26:24.205 > 60971,0.4650
15:26:24.258 > 61022,0.7126
15:26:24.307 > 61073,0.7619
15:26:24.358 > 61124,0.7695
15:26:24.409 > 61175,0.7382
15:26:24.460 > 61226,0.5814
15:26:24.511 > 61277,0.1516
15:26:24.562 > 61328,0.3077
15:26:24.613 > 61379,0.6684
15:26:24.664 > 61430,0.7470
15:26:24.715 > 61481,0.7753
15:26:24.766 > 61532,0.7499
15:26:24.817 > 61583,0.6330
15:26:24.868 > 61634,0.3858
15:26:24.919 > 61685,0.4403
15:26:24.970 > 61736,0.6769
15:26:25.021 > 61787,0.7529
15:26:25.072 > 61838,0.8083
15:26:25.123 > 61889,0.7343
15:26:25.174 > 61940,0.6386
15:26:25.225 > 61991,0.3578
15:26:25.276 > 62042,0.2134
15:26:25.327 > 62093,0.5600
15:26:25.378 > 62144,0.7243
15:26:25.429 > 62195,0.7536
15:26:25.480 > 62246,0.7385
15:26:25.531 > 62297,0.6735
15:26:25.582 > 62348,0.3709
15:26:25.633 > 62399,0.0308
15:26:25.684 > 62450,0.3416
15:26:25.735 > 62501,0.6540
15:26:25.786 > 62552,0.7380
15:26:25.837 > 62603,0.7441
15:26:25.888 > 62654,0.7192
15:26:25.939 > 62705,0.5990
15:26:25.990 > 62756,0.1629
15:26:26.041 > 62807,0.0347
15:26:26.092 > 62858,0.4623
15:26:26.143 > 62909,0.6774
15:26:26.194 > 62960,0.7350
15:26:26.245 > 63011,0.7228
15:26:26.296 > 63062,0.6735
15:26:26.347 > 63113,0.4686
15:26:26.398 > 63164,0.1228
15:26:26.449 > 63215,0.3138
15:26:26.500 > 63266,0.6134
15:26:26.551 > 63317,0.7231
15:26:26.602 > 63368,0.7441
15:26:26.653 > 63419,0.7121
15:26:26.704 > 63470,0.5905
15:26:26.755 > 63521,0.2256
15:26:26.806 > 63572,0.0672
15:26:26.857 > 63623,0.4686
15:26:26.908 > 63674,0.6733
15:26:26.959 > 63725,0.7319
15:26:27.010 > 63776,0.7294
15:26:27.061 > 63827,0.6603
15:26:27.112 > 63878,0.3868
15:26:27.163 > 63929,0.0210
15:26:27.214 > 63980,0.0647
15:26:27.265 > 64031,0.5214
15:26:27.316 > 64082,0.6679
15:26:27.367 > 64133,0.6813
15:26:27.418 > 64184,0.5797
15:26:27.469 > 64235,0.2396
15:26:27.520 > 64286,0.0261
15:26:27.571 > 64337,0.0300
15:26:27.622 > 64388,0.3016
15:26:27.673 > 64439,0.5822
15:26:27.724 > 64490,0.6742
15:26:27.775 > 64541,0.6916
15:26:27.826 > 64592,0.6139
15:26:27.877 > 64643,0.3441
15:26:27.928 > 64694,0.0239
15:26:27.979 > 64745,0.0352
15:26:28.030 > 64796,0.4830
15:26:28.081 > 64847,0.6525
15:26:28.132 > 64898,0.6860
15:26:28.183 > 64949,0.6357
15:26:28.234 > 65000,0.3680
15:26:28.285 > 65051,0.0056
15:26:28.336 > 65102,0.0168
15:26:28.387 > 65153,0.3680
15:26:28.438 > 65204,0.6564
15:26:28.489 > 65255,0.7072
15:26:28.540 > 65306,0.7021
15:26:28.591 > 65357,0.6139
15:26:28.642 > 65408,0.2571
15:26:28.693 > 65459,0.0283
15:26:28.744 > 65510,0.2691
15:26:28.795 > 65561,0.6212
15:26:28.846 > 65612,0.7211
15:26:28.897 > 65663,0.7306
15:26:28.948 > 65714,0.6967
15:26:28.999 > 65765,0.5695
15:26:29.050 > 65816,0.1597
15:26:29.101 > 65867,0.1094
15:26:29.152 > 65918,0.5309
15:26:29.203 > 65969,0.6982
15:26:29.254 > 66020,0.7321
15:26:29.305 > 66071,0.7011
15:26:29.356 > 66122,0.4950
15:26:29.407 > 66173,0.0313
15:26:29.458 > 66224,0.0073
15:26:29.509 > 66275,0.3880
15:26:29.560 > 66326,0.6733
15:26:29.611 > 66377,0.7228
15:26:29.662 > 66428,0.7136
15:26:29.713 > 66479,0.5744
15:26:29.764 > 66530,0.0259
15:26:29.815 > 66581,0.0110
15:26:29.866 > 66632,0.3306
15:26:29.917 > 66683,0.6667
15:26:29.968 > 66734,0.7275
15:26:30.019 > 66785,0.7223
15:26:30.070 > 66836,0.5834
15:26:30.121 > 66887,0.0083
15:26:30.172 > 66938,0.0000
15:26:30.223 > 66989,0.0147
15:26:30.274 > 67040,0.5507
15:26:30.325 > 67091,0.7221
15:26:30.376 > 67142,0.7499
15:26:30.427 > 67193,0.6916
15:26:30.480 > 67244,0.3792
15:26:30.529 > 67295,0.0042
15:26:30.580 > 67346,0.0015
15:26:30.631 > 67397,0.4335
15:26:30.682 > 67448,0.6989
15:26:30.733 > 67499,0.7360
15:26:30.784 > 67550,0.7077
15:26:30.835 > 67601,0.5065
15:26:30.886 > 67652,0.0122
15:26:30.937 > 67703,0.0000
15:26:30.988 > 67754,0.1836
15:26:31.039 > 67805,0.6532
15:26:31.090 > 67856,0.7402
15:26:31.141 > 67907,0.7541
15:26:31.192 > 67958,0.7118
15:26:31.243 > 68009,0.4623
15:26:31.294 > 68060,0.0083
15:26:31.345 > 68111,0.0234
15:26:31.396 > 68162,0.3580
15:26:31.447 > 68213,0.6767
15:26:31.498 > 68264,0.7451
15:26:31.549 > 68315,0.7575
15:26:31.600 > 68366,0.7121
15:26:31.651 > 68417,0.4567
15:26:31.702 > 68468,0.0044
15:26:31.753 > 68519,0.0093
15:26:31.804 > 68570,0.2149
15:26:31.855 > 68621,0.6366
15:26:31.906 > 68672,0.7150
15:26:31.957 > 68723,0.7136
15:26:32.008 > 68774,0.6249
15:26:32.059 > 68825,0.0623
15:26:32.110 > 68876,0.0005
15:26:32.161 > 68927,0.0090
15:26:32.212 > 68978,0.4300
15:26:32.263 > 69029,0.6904
15:26:32.314 > 69080,0.7263
15:26:32.365 > 69131,0.7072
15:26:32.416 > 69182,0.5385
15:26:32.467 > 69233,0.0161
15:26:32.518 > 69284,0.0000
15:26:32.569 > 69335,0.0379
15:26:32.620 > 69386,0.6208
15:26:32.671 > 69437,0.7306
15:26:32.722 > 69488,0.7568
15:26:32.773 > 69539,0.7233
15:26:32.824 > 69590,0.5455
15:26:32.875 > 69641,0.0149
15:26:32.926 > 69692,0.0081
15:26:32.977 > 69743,0.3844
15:26:33.028 > 69794,0.6774
15:26:33.079 > 69845,0.7463
15:26:33.130 > 69896,0.7302
15:26:33.181 > 69947,0.6068
15:26:33.232 > 69998,0.0222
15:26:33.283 > 70049,0.0010
15:26:33.334 > 70100,0.0408
15:26:33.385 > 70151,0.6225
15:26:33.436 > 70202,0.7429
15:26:33.487 > 70253,0.7558
15:26:33.538 > 70304,0.7389
15:26:33.589 > 70355,0.6513
15:26:33.640 > 70406,0.0444
15:26:33.691 > 70457,0.0000
15:26:33.742 > 70508,0.0581
15:26:33.793 > 70559,0.6337
15:26:33.844 > 70610,0.7441
15:26:33.895 > 70661,0.7692
15:26:33.946 > 70712,0.7370
15:26:33.997 > 70763,0.6110
15:26:34.050 > 70814,0.0212
15:26:34.099 > 70865,0.0000
15:26:34.150 > 70916,0.2994
15:26:34.201 > 70967,0.6772
15:26:34.252 > 71018,0.7421
15:26:34.303 > 71069,0.7656
15:26:34.354 > 71120,0.7392
15:26:34.405 > 71171,0.6249
15:26:34.456 > 71222,0.3597
15:26:34.507 > 71273,0.3748
15:26:34.558 > 71324,0.6313
15:26:34.609 > 71375,0.7451
15:26:34.660 > 71426,0.7731
15:26:34.711 > 71477,0.7731
15:26:34.762 > 71528,0.7214
15:26:34.813 > 71579,0.5431
15:26:34.864 > 71630,0.2640
15:26:34.915 > 71681,0.5040
15:26:34.966 > 71732,0.6996
15:26:35.017 > 71783,0.7619
15:26:35.068 > 71834,0.7653
15:26:35.119 > 71885,0.7499
15:26:35.170 > 71936,0.6469
15:26:35.221 > 71987,0.2606
15:26:35.272 > 72038,0.1524
15:26:35.323 > 72089,0.5919
15:26:35.374 > 72140,0.7431
15:26:35.425 > 72191,0.7763
15:26:35.476 > 72242,0.7853
15:26:35.527 > 72293,0.7685
15:26:35.578 > 72344,0.6447
15:26:35.629 > 72395,0.1499
15:26:35.680 > 72446,0.0142
15:26:35.731 > 72497,0.5419
15:26:35.782 > 72548,0.7438
15:26:35.833 > 72599,0.7661
15:26:35.884 > 72650,0.7585
15:26:35.935 > 72701,0.6874
15:26:35.986 > 72752,0.3739
15:26:36.037 > 72803,0.0234
15:26:36.088 > 72854,0.2943
15:26:36.139 > 72905,0.5534
15:26:36.190 > 72956,0.5626
15:26:36.241 > 73007,0.2828
15:26:36.292 > 73058,0.0083
15:26:36.343 > 73109,0.0000
15:26:36.394 > 73160,0.0103
15:26:36.445 > 73211,0.6059
15:26:36.496 > 73262,0.7419
15:26:36.547 > 73313,0.7700
15:26:36.598 > 73364,0.7309
15:26:36.649 > 73415,0.5849
15:26:36.700 > 73466,0.0601
15:26:36.751 > 73517,0.0366
15:26:36.802 > 73568,0.5658
15:26:36.853 > 73619,0.7189
15:26:36.904 > 73670,0.7658
15:26:36.955 > 73721,0.7614
15:26:37.006 > 73772,0.6772
15:26:37.057 > 73823,0.3177
15:26:37.108 > 73874,0.0156
15:26:37.159 > 73925,0.2930
15:26:37.210 > 73976,0.6747
15:26:37.261 > 74027,0.7397
15:26:37.312 > 74078,0.7541
15:26:37.363 > 74129,0.7031
15:26:37.414 > 74180,0.4002
15:26:37.465 > 74231,0.0039
15:26:37.516 > 74282,0.0144
15:26:37.567 > 74333,0.4730
15:26:37.618 > 74384,0.7082
15:26:37.669 > 74435,0.7497
15:26:37.720 > 74486,0.7612
15:26:37.771 > 74537,0.6681
15:26:37.822 > 74588,0.1853
15:26:37.873 > 74639,0.0061
15:26:37.924 > 74690,0.0525
15:26:37.975 > 74741,0.6249
15:26:38.026 > 74792,0.7389
15:26:38.077 > 74843,0.7636
15:26:38.128 > 74894,0.6999
15:26:38.179 > 74945,0.4432
15:26:38.230 > 74996,0.0100
15:26:38.281 > 75047,0.0156
15:26:38.332 > 75098,0.4520
15:26:38.383 > 75149,0.6994
15:26:38.434 > 75200,0.7580
15:26:38.485 > 75251,0.7490
15:26:38.536 > 75302,0.6593
15:26:38.587 > 75353,0.0733
15:26:38.638 > 75404,0.0000
15:26:38.689 > 75455,0.0120
15:26:38.740 > 75506,0.6137
15:26:38.791 > 75557,0.7441
15:26:38.842 > 75608,0.7636
15:26:38.893 > 75659,0.7375
15:26:38.944 > 75710,0.5458
15:26:38.995 > 75761,0.0107
15:26:39.046 > 75812,0.0110
15:26:39.097 > 75863,0.4002
15:26:39.148 > 75914,0.6908
15:26:39.199 > 75965,0.7468
15:26:39.250 > 76016,0.7495
15:26:39.301 > 76067,0.6696
15:26:39.352 > 76118,0.1602
15:26:39.403 > 76169,0.0034
15:26:39.454 > 76220,0.0298
15:26:39.505 > 76271,0.5973
15:26:39.556 > 76322,0.7294
15:26:39.607 > 76373,0.7568
15:26:39.658 > 76424,0.7177
15:26:39.709 > 76475,0.4806
15:26:39.760 > 76526,0.0195
15:26:39.811 > 76577,0.0100
15:26:39.862 > 76628,0.3170
15:26:39.913 > 76679,0.7177
15:26:39.965 > 76730,0.7377
15:26:40.015 > 76781,0.7094
15:26:40.066 > 76832,0.5597
15:26:40.117 > 76883,0.0156
15:26:40.168 > 76934,0.0117
15:26:40.219 > 76985,0.3553
15:26:40.270 > 77036,0.6842
15:26:40.321 > 77087,0.7451
15:26:40.372 > 77138,0.7477
15:26:40.423 > 77189,0.6855
15:26:40.474 > 77240,0.3438
15:26:40.525 > 77291,0.0032
15:26:40.576 > 77342,0.0716
15:26:40.627 > 77393,0.6381
15:26:40.678 > 77444,0.7499
15:26:40.729 > 77495,0.7800
15:26:40.780 > 77546,0.7629
15:26:40.831 > 77597,0.6825
15:26:40.882 > 77648,0.1810
15:26:40.933 > 77699,0.0115
15:26:40.984 > 77750,0.0195
15:26:41.035 > 77801,0.6335
15:26:41.086 > 77852,0.7604
15:26:41.137 > 77903,0.7768
15:26:41.188 > 77954,0.7673
15:26:41.239 > 78005,0.6806
15:26:41.290 > 78056,0.2938
15:26:41.341 > 78107,0.0134
15:26:41.392 > 78158,0.3697
15:26:41.443 > 78209,0.7089
15:26:41.494 > 78260,0.7619
15:26:41.545 > 78311,0.7736
15:26:41.596 > 78362,0.7587
15:26:41.647 > 78413,0.5634
15:26:41.698 > 78464,0.0117
15:26:41.749 > 78515,0.0000
15:26:41.800 > 78566,0.0313
15:26:41.851 > 78617,0.6669
15:26:41.902 > 78668,0.7585
15:26:41.953 > 78719,0.7670
15:26:42.004 > 78770,0.7683
15:26:42.055 > 78821,0.4962
15:26:42.106 > 78872,0.0073
15:26:42.157 > 78923,0.0093
15:26:42.208 > 78974,0.4303
15:26:42.259 > 79025,0.7206
15:26:42.310 > 79076,0.7609
15:26:42.361 > 79127,0.7595
15:26:42.412 > 79178,0.6962
15:26:42.463 > 79229,0.1133
15:26:42.514 > 79280,0.0085
15:26:42.565 > 79331,0.0000
